created_at,screen_name,text
2015,AdriantoGunawan,Should you willing to feel out the old Bandung.. this is the place you are worth to pay a visit. Better to have a overnight stays in this area then taste the local restaurant nearby.
2015,ArieM,1 of historical street in Bandung many old building near Asia-Africa conference historical building. good pedestrian many merchandise and souvenir store cafe restaurant.
2014,MdAryandi,A lot of very very very very very nice food outlets and bars and restaurants And not forgetting the street food vendore with their pushcarts. No regrets at all
2014,DanielAdhinugraha,Jl Braga is the centre of Banding shopping in the colonial era. Some shops & restaurants here still maintains the old charm but there were some new notable hotels & dining spots for every kind of traveller too.
2014,Anggi747,Most people come here to take a picture. Either with cell phone or professional camera. There's also a lot of bar/lounge restaurants and food stall. As a part of Bandung history Braga Street famous for its architectural legacy from Dutch colonial period.
2015,PipitIndriawati,+ Good place + full of memory + Heritage street + Old building + Culinary  - Traffic Jam - Improve the cleanliness of the street
2015,sitagliptin,....probably the best place to chill out at night and have a beer or even have a chat after some shopping...lotsa shops around and restaurants too...
2015,ItaL,I know Braga street is located in Bandung but it doesnt feel like you are in Bandung when you strolling down. Weather was perfect when im there and there are many historical building around! If you do want to take photos please have visit to this is street its worth it!
2015,chandras,Like the atmosphere at night. The street should be car and motorcycle free actually then people can really enjoy it.
2015,LiaJ,It's not a long street but quite famous and crowded. A happening area in Bandung with lots of restaurants. One of the streets in Bandung that actually have a pedestrian walk. You can find the old and the new. The old buildings the new ones the old restaurants cafes and
2015,juannetkl,find out more when you walk along the streets and you will be shock to see how peaceful these people from the different races share the harmony living under one roof
2015,RaduB,Nice restaurants and bars some better some less. Busy pace in the afternoon and night. Nice place to walk have a beer chat.
2015,Astrexis,this street have a lot history for Bandung. although many places has change into a new store/restaurant/hotel but the aura of this street is nice. thank God the sidewalk has been restored since last time I've been to Bandung so it become more comfortable to walk at night.
2015,ReinardK,Well i love the design and architecture and how well everything is organized here. I live in Jakarta and i confuse how Braga can be this cold with this much people shops and traffic. This place is really lively at night but not too quiet at the morning since it is full of
2015,adhisarak,Braga street is way much better now everything is nice and clean. Well paved and tidy remind me to old europen style street with old building soround it. So many chioces of bars and restaurant hotel also varied and one small mall completed with an XXI cinema. Braga will be
2014,DeybyLea,This street reminds me of streets abroad. Not like Venice but quitepeaceful and unique.  I like to walk there by night very nice lights.
2015,HenkyG,when you come to this street you will feel different atmosphere the street isn't asphalted but it is covered by grey tiles which makes it look classy and classical. on the pavement you can find painting vendors old buildings which blend with the new ones...such a work of art!
2015,Richard1948610,Really nice to dine in Jalan Braga and stroll past the artists and paintings on offer. Cool breeze in the evening make it a pleasant part of the city in the evening
2015,Paulina_Tan,Braga Permai is one of famous restaurant in Bandung. Night scenery around Braga is wonderful. A lot of people walk along the road with so many restaurant. Will visit Sumber Hidangan (old fashioned restaurant and bakery) next time when I visit Bandung. It is also famous but last
